38:05:25:30/28	MeigaoElectr
38:05:25:60/28	BlovedreamTe
38:0F:AD	HuaweiTechno
38:16:5A	zte
38:16:72	SuperElectro
38:1E:C7	ChipseaTechn
38:1F:26:10/28	SernetTechno
38:20:28	HuaweiTechno
38:22:D6	H3CTechnolog
38:22:F4	HuaweiDevice
38:26:56	TCLKingElect
38:28:35	zte
38:28:EA	FujianNetcom
38:29:5A	OppoMobileTe
38:2A:8C	ALLWinner
38:2C:4A	ASUSTekCOMPU
38:37:8B	HuaweiTechno
38:38:4B	vivoMobileCo
38:39:6C	HuaweiDevice
38:39:CD	vivoMobileCo
38:3A:21:00/28	R3CInformati
38:3A:21:20/28	HSFiberCommu
38:3A:21:30/28	GreatwallSaf
38:3A:21:60/28	SmartcoreTec
38:3A:21:70/28	KrosslanTech
38:3B:26	JiangsuQinhe
38:3C:9C	FujianNewlan
38:3F:E8	HuaweiTechno
38:46:08	zte
38:47:BC	HuaweiTechno
38:4C:4F	HuaweiTechno
38:4D:D2	HuaweiDevice
38:52:47	HuaweiDevice
38:54:39	GuangzhouShi
38:54:9B	zte
38:5A:A8	ZhongdunSecu
38:63:F6	3NodMultimed
38:65:04	HonorDevice
38:68:BE	SichuanTiany
38:6B:1C	MercuryCommu
38:6E:88	zte
38:6E:A2	vivoMobileCo
38:6E:B2	HuaweiTechno
38:6F:6B	OppoMobileTe
38:70:F2	HuaweiTechno
38:73:EA:20/28	EyesightComm
38:73:EA:A0/28	CseTechnolog
38:73:EA:B0/28	ZoomSmartTec
38:73:EA:E0/28	JixianTechno
38:7A:CC	BilianElectr
38:80:DF	MotorolaMobi
38:83:45	TpLinkTechno
38:83:9A	RfLinkTechno
38:88:1E	HuaweiTechno
38:8A:BE	OppoMobileTe
38:90:52	HuaweiTechno
38:90:AF	zte
38:91:48	zte
38:91:D5	H3CTechnolog
38:92:01	TianyiTeleco
38:92:31	TecnoMobile
38:94:ED	Netgear
38:97:D6	H3CTechnolog
38:98:E9	HuaweiDevice
38:9E:80	zte
38:A2:8C	RfLinkTechno
38:A4:4B	HuaweiDevice
38:A4:ED	XiaomiCommun
38:A5:B6	MegmeetElect
38:A8:CD:20/28	PorientTechn
38:A8:CD:70/28	CDElectronic
38:A8:CD:B0/28	QingdaoHisen
38:A8:CD:C0/28	Aumiwalkerte
38:AA:20	zte
38:AF:29	ZhejiangDahu
38:B1:9E:70/28	MemblazeTech
38:B1:9E:E0/28	ShuaiXianEle
38:B3:F7	HuaweiDevice
38:B9:AF	NXPSemicondu
38:BC:01	HuaweiTechno
38:BC:1A	MEIZUTechnol
38:BE:AB	AltoBeam
38:C6:BD	XiaomiCommun
38:CD:07	FaceCamTechn
38:D0:9C	HuaweiTechno
38:D2:CA	ZhejiangTmal
38:D5:47	ASUSTekCOMPU
38:D8:2F	zte
38:DE:35	GuangzhouYua
38:E1:AA	zte
38:E2:6E	SweetRainEle
38:E2:DD	zte
38:E3:9F	MotorolaMobi
38:E5:63	OppoMobileTe
38:E5:95	GongjinElect
38:E6:0A	XiaomiCommun
38:E8:EE	NanjingYouku
38:EB:47	HuaweiTechno
38:F1:8F	TechnicolorT
38:F1:95	HuaweiTechno
38:F5:54	HisenseElect
38:F6:CF	zte
38:F7:CD:40/28	NordiTelekom
38:F7:CD:50/28	qinzhuoElect
38:F7:CD:60/28	FastCotton
38:F7:CD:C0/28	MADIGIElectr
38:F7:F1	HuaweiDevice
38:F8:89	HuaweiTechno
38:FA:CA	SkyworthDigi
38:FB:14	HuaweiTechno
38:FC:34	HuaweiDevice
3A:5A:27	LongsysElect
3A:72:C2	HuaweiTechno
3A:76:5D	NewCoSemiTec
3C:05:8E	HuaweiTechno
3C:06:64	LeagridTechn
3C:06:A7	TpLinkTechno
3C:08:1E	YupontElectr
3C:13:5A	XiaomiCommun
3C:13:BB	HuaweiTechno
3C:15:12	HuanhuTechno
3C:15:FB	HuaweiTechno
3C:16:40	QingdaoHaier
3C:19:CB	TecnoMobile
3C:1B:F8	HikvisionDig
3C:1E:04	DLinkInterna
3C:1E:13	SunriseTechn
3C:24:F0:00/28	PinsidaTechn
3C:24:F0:A0/28	BestwayTechn
3C:28:A6	AlcatelLucen
3C:2C:94	DelanTech
3C:2C:A6	XiaomiElectr
3C:30:6F	HuaweiTechno
3C:32:B9	OppoMobileTe
3C:33:00	Bilianelectr
3C:33:32	DLink
3C:35:76	ItelMobile
3C:36:6A	HuaweiTechno
3C:37:86	Netgear
3C:38:24	XiaomiCommun
3C:39:A8	TaichiTechno
3C:39:E7:C0/28	VanstoneElec
3C:3B:99	ItelMobile
3C:3B:AD	ChinaDragonT
3C:40:4F	PisenElectro
3C:42:7E:00/28	GrandwayTech
3C:42:7E:30/28	VETASCommuni
3C:42:7E:E0/28	Xiaoniunetwo
3C:46:45	InfinityWire
3C:46:D8	TpLinkTechno
3C:47:11	HuaweiTechno
3C:4A:C9	HuaweiDevice
3C:4E:56	ChuangweiRgb
3C:52:A1	TPLink
3C:54:47	HuaweiTechno
3C:55:DB	SkyworthDigi
3C:56:6E	Infinixmobil
3C:57:4F	ChinaMobileG
3C:59:1E	TCLKingElect
3C:59:C0	HuaweiTechno
3C:5C:C3	FirstBlueChi
3C:5D:29	ZhejiangTmal
3C:62:78	JetnetTechno
3C:64:CF	TPLink
3C:67:8C	HuaweiTechno
3C:6A:2C:20/28	BoschAutomot
3C:6A:2C:40/28	XiAnYepTelec
3C:6A:2C:50/28	QingdaoiGuan
3C:6A:2C:E0/28	DonghuaHongt
3C:6A:48	TpLinkTechno
3C:6A:D2	TPLink
3C:6F:9B	zte
3C:76:25	zte
3C:77:87	HuaweiDevice
3C:78:43	HuaweiTechno
3C:78:95	TPLink
3C:7A:AA	ChinaDragonT
3C:7A:F0	ItelMobile
3C:7C:3F	ASUSTekCOMPU
3C:80:6B	HunanVocAcou
3C:84:6A	TpLinkTechno
3C:86:9A	HuaweiTechno
3C:86:D1	vivoMobileCo
3C:8A:E5	TensunInform
3C:8B:CD	AlcatelLucen
3C:8C:40	H3CTechnolog
3C:8F:06	LibtorTechno
3C:90:E0	HuaweiTechno
3C:91:57	YulongComput
3C:93:F4	HuaweiTechno
3C:97:22	worldeliteel
3C:9B:C6	HuaweiDevice
3C:9D:56	HuaweiTechno
3C:9F:81	CATICBitComm
3C:9F:C3	SineadTechno
3C:9F:CD	NeowayTechno
3C:A1:61	HuaweiTechno
3C:A2:C3	vivoMobileCo
3C:A3:48	vivoMobileCo
3C:A3:7E	HuaweiTechno
3C:A5:81	vivoMobileCo
3C:A6:16	vivoMobileCo
3C:A7:AE	zte
3C:A8:0A	vivoMobileCo
3C:A9:16	HuaweiDevice
3C:AB:72	NanjingQinhe
3C:AF:B7	XiaomiCommun
3C:B2:33	HuaweiDevice
3C:B4:3D	SZTenveovide
3C:B5:3D	HunanGokeMic
3C:B6:B7	vivoMobileCo
3C:BB:73	XinguoduTech
3C:BC:D0	zte
3C:BD:3E	XiaomiElectr
3C:BD:69	NokiaShangha
3C:C0:3E	HuaweiTechno
3C:C5:C7	HuaweiTechno
3C:C6:83	SichuanAILin
3C:CA:61	TecnoMobile
3C:CD:57	XiaomiMobile
3C:CD:5D	HuaweiTechno
3C:CE:0D	juduopingTec
3C:CF:B4	TelinkSemico
3C:D7:DA	SKMtekmicroe
3C:DA:2A	zte
3C:DC:03:20/28	YadaElectron
3C:DC:03:30/28	XinruizhiInd
3C:DC:03:C0/28	LongsightTec
3C:DF:BD	HuaweiTechno
3C:E3:6B	ZhejiangDahu
3C:E3:E7	ChinaMobileG
3C:E5:A6	H3CTechnolog
3C:E8:24	HuaweiTechno
3C:EC:DE	FujianStarNe
3C:EF:8C	ZhejiangDahu
3C:F5:91	OppoMobileTe
3C:F6:52	zte
3C:F6:92	HuaweiDevice
3C:F7:48	LinsnTechnol
3C:F8:08	HuaweiTechno
3C:F9:F0	zte
3C:FA:43	HuaweiTechno
3C:FA:80	HuaweiTechno
3C:FA:D3:C0/28	zhongjuFiber
3C:FF:D8	HuaweiTechno
40:03:26	NXPSemicondu
40:06:34	HuaweiDevice
40:0E:F3	zte
40:11:75:10/28	FujianKuke3D
40:11:75:30/28	Hexinruitong
40:11:75:60/28	LanShuoCommu
40:11:75:70/28	GuangzhouRAL
40:11:75:A0/28	BWTTianjin
40:11:75:D0/28	NanJingHuaSt
40:14:AD	HuaweiDevice
40:16:7E	ASUSTekCOMPU
40:16:9F	TpLinkTechno
40:1C:D4	HuaweiDevice
40:22:30	SuperElectro
40:24:B2	SichuanAILin
40:24:D2	HuaweiDevice
40:26:8E	PhotonLeapTe
40:2A:8F	HighFlyingEl
40:2C:76:10/28	DahuaScaleFa
40:2C:76:40/28	SmarotTechno
40:2C:76:60/28	GuangzhouLAN
40:2C:76:70/28	ZhejiangGuol
40:2C:76:B0/28	KuaiyuElectr
40:2C:76:D0/28	GuangzhouQia
40:31:3C	XIAOMIElectr
40:3B:7B	HuaweiDevice
40:3F:8C	TpLinkTechno
40:41:0D	HuaweiTechno
40:44:CE	HuaweiTechno
40:44:FD	RealmeChongq
40:45:A0	vivoMobileCo
40:45:C4	HuaweiTechno
40:45:DA	SpreadtrumCo
40:48:FD:00/28	C&WElectroni
40:48:FD:50/28	52ndResearch
40:48:FD:A0/28	YifangDigita
40:4D:8E	HuaweiTechno
40:4F:42	HuaweiTechno
40:50:B5	NewSpeciesTe
40:58:46	vivoMobileCo
40:5D:82	Netgear
40:62:34	TelinkSemico
40:62:EA	ChinaMobileG
40:67:9B	SkyworthDigi
40:6A:8E	PuwellOETech
40:6F:27	HuaweiTechno
40:70:74	LifeTechnolo
40:70:A5	SichuanTiany
40:76:A9	HuaweiDevice
40:78:6A	MotorolaMobi
40:7A:A4	ZhejiangDahu
40:7D:0F	HuaweiTechno
40:7F:E0	GloryStarTec
40:86:CB	DLink
40:88:05	MotorolaMobi
40:88:E0	ErenebenInfo
40:8B:F6	TCLNewTechno
40:8C:1F	OppoMobileTe
40:8D:5C	GigaByteTech
40:8E:DF	HuaweiDevice
40:8E:F6	Infinixmobil
40:92:49	BaudDataComm
40:95:95	TPLink
40:99:E3	GuangzhouMud
40:99:F6	TelinkSemico
40:9A:30	TecnoMobile
40:9B:0D	YourfKwanInd
40:9B:CD	DLinkInterna
40:9C:A7	ChinaDragonT
40:9F:87	JideTechnolo
40:A1:08	MotorolaMobi
40:A5:EF	FourSeasGlob
40:A7:86	TecnoMobile
40:AA:56	ChinaDragonT
40:AC:BF	HikvisionDig
40:AE:30	TPLink
40:B0:76	ASUSTekCOMPU
40:B1:5C	HuaweiTechno
40:B6:07	OppoMobileTe
40:B6:E7	HuaweiDevice
40:B7:0E	HuaweiDevice
40:BC:8B	itelio
40:BE:EE	YundingInfor
40:C1:F6	JingxunTechn
40:C2:45	HexicomTechn
40:C3:BC	HuaweiDevice
40:C6:2A	JingRenElect
40:C8:1F	XinguoduTech
40:CB:A8	HuaweiTechno
40:CD:7A	QingdaoHisen
40:D2:5F	ItelMobile
40:D4:F6	HonorDevice
40:D8:55:00:20/36	ChenxiaoTech
40:D8:55:02:30/36	osolutionele
40:D8:55:03:00/36	TecnologiasP
40:D8:55:08:70/36	BestelChina
40:D8:55:08:90/36	XingtuxinkeE
40:D8:55:0B:10/36	NanjingTIANS
40:D8:55:0B:F0/36	SETECPower
40:D8:55:11:E0/36	CEMSI
40:D8:55:12:10/36	AnjianInform
40:D8:55:13:C0/36	AnjianInform
40:D8:55:13:F0/36	ZhejiangWell
40:D8:55:16:60/36	AnhuiJianteN
40:D8:55:18:E0/36	KerunVisualT
40:D8:55:19:00/36	SpiderTecnol
40:D8:55:1B:F0/36	mingdinginfo
40:D8:55:1D:F0/36	MeihuanTechn
40:D8:55:50:D0/36	MaiWeiCableT
40:DC:A5	HuaweiDevice
40:DE:17	LanfengTimes
40:E1:1C	CloudHighCom
40:E1:71	JiangsuHuito
40:E7:93	SivitonTechn
40:EB:21	HuaweiTechno
40:ED:00	TPLink
40:ED:98:10/28	GuangZhouFii
40:ED:98:60/28	BroadwanComm
40:ED:98:D0/28	GANXTechnolo
40:EE:15	ZioncomElect
40:EE:BE	NXPSemicondu
40:EE:DD	HuaweiTechno
40:F3:85:20/28	ZonghengElec
40:F4:20	SichuanTiany
40:FA:FE	MotorolaMobi
44:00:4D	HuaweiTechno
44:01:BB	BilianElectr
44:03:77:40/28	LenovoImageT
44:03:77:60/28	ShenZhenHuaw
44:03:77:80/28	GemmyElectro
44:03:77:90/28	UtKingTechno
44:03:77:B0/28	AsiaInfrastr
44:03:77:D0/28	OmnisensePri
44:04:44	OppoMobileTe
44:05:B8	HuaweiDevice
44:09:B8	Salcomp
44:09:C6	HuaweiTechno
44:0B:AB	PositivoTecn
44:13:D0	zte
44:18:47	HunanScrownE
44:19:B6	HikvisionDig
44:1C:7F	MotorolaMobi
44:22:7C	HuaweiTechno
44:22:95	ChinaMobileI
44:23:7C	XiaomiMobile
44:27:2E	HuaweiDevice
44:28:A3	Jiangsufulia
44:29:1E	AltoBeam
44:30:3F	HuaweiTechno
44:32:62	zte
44:33:4C	Bilianelectr
44:36:5D	HippStorTech
44:37:0B	GuangzhouShi
44:41:F0	zte
44:45:6F	OnegaTechnol
44:46:87	RealmeChongq
44:47:CC	HikvisionDig
44:48:FF	QingdaoHaier
44:4A:37	XiaomiCommun
44:4A:D6	RinocloudTec
44:55:B1	HuaweiTechno
44:55:C4	HuaweiDevice
44:56:E2	SichuanTiany
44:59:43	zte
44:59:E3	HuaweiTechno
44:5D:5E	CoolkitTechn
44:65:E0	MerlionConsu
44:66:FC	OppoMobileTe
44:67:47	HuaweiTechno
44:6A:2E	HuaweiTechno
44:6E:E5	HuaweiTechno
44:6F:D8:00/28	Sichuansubao
44:6F:D8:10/28	FuruilianEle
44:6F:D8:30/28	MestechsTech
44:6F:D8:50/28	ZhejiangShip
44:6F:D8:60/28	AnhuiGuDaoTe
44:6F:D8:A0/28	ZHEJIANGHIKA
44:6F:D8:B0/28	gpthinktechn
44:6F:D8:C0/28	ChangzhouHai
44:71:47	XiaomiElectr
44:76:54	HuaweiTechno
44:76:E7	TecnoMobile
44:7B:BB	YOUHUATechno
44:7D:A5	VtionInforma
44:80:EB	MotorolaMobi
44:82:E5	HuaweiTechno
44:85:02	SuperElectro
44:85:DA	SkyworthDigi
44:8C:00	RealmeChongq
44:8C:AB	FlitlinkVien
44:8E:EC	ChinaMobileG
44:90:46	HonorDevice
44:94:FC	Netgear
44:95:FA	QingdaoSanto
44:97:5A	FastTechnolo
44:9B:C1	HuaweiTechno
44:9E:F9	vivoMobileCo
44:9F:46	HuaweiDevice
44:A0:38	HuaweiDevice
44:A1:91	HuaweiTechno
44:A3:C7	zte
44:A5:6E	Netgear
44:A6:42	HikvisionDig
44:A9:2C:00/28	ZhejiangHisi
44:A9:2C:20/28	AnhuiZhongxi
44:A9:2C:50/28	LianfaxunEle
44:A9:2C:60/28	Ningbojoyson
44:A9:2C:90/28	ChinaElectro
44:AE:44	HuaweiDevice
44:AE:AB	OppoMobileTe
44:B2:95	SichuanAILin
44:B3:2D	TpLinkTechno
44:B3:C5	HuaweiDevice
44:BA:46	SichuanTiany
44:BE:0B	HuaweiTechno
44:BF:E3	LongtechElec
44:C2:33	GuangzhouCom
44:C3:46	HuaweiTechno
44:C3:B6	HuaweiTechno
44:C5:32	HuaweiTechno
44:C5:6F	NGNEasySatfi
44:C6:9B	FengTianInfo
44:C7:FC	HuaweiDevice
44:C8:74	ChinaMobileG
44:CB:AD	XiaomiCommun
44:CE:3A	JiangsuHuacu
44:D1:5E	KingtoInform
44:D1:FA	YunlinkTechn
44:D3:AD	TINNOMobileT
44:D4:65	NXPSemicondu
44:D5:06	SichuanTiany
44:D5:F2:20/28	HebangElectr
44:D5:F2:70/28	QiutianTechn
44:D5:F2:B0/28	ValeoInterio
44:D5:F2:D0/28	NationRFIDTe
44:D7:91	HuaweiTechno
44:DB:60	NanjingBaihe
44:DC:4E	ItelMobile
44:DF:65	XiaomiMobile
44:E5:9B	HuaweiTechno
44:E6:4A	iCommSemicon
44:E6:B0	ChinaMobileI
44:E7:61	Infinixmobil
44:E9:68	HuaweiTechno
44:EF:BF	ChinaDragonT
44:F4:36	zte
44:F7:70	XiaomiMobile
44:F9:71	MercuryCommu
44:FB:5A	zte
44:FE:EF	OppoMobileTe
44:FF:BA	zte
48:00:31	HuaweiTechno
48:01:C5	OnePlusTechn
48:02:34	HuaweiTechno
48:02:86	RealmeChongq
48:05:E2	HuaweiDevice
48:08:EB:20/28	ThreeLinkTec
48:08:EB:50/28	JiananTechno
48:08:EB:70/28	ElectronTech
48:08:EB:80/28	DspreadTechn
48:08:EB:90/28	GuangzhouChu
48:0B:B2:40/28	FreelyCommun
48:0B:B2:70/28	DragonResour
48:0B:B2:C0/28	TopwellTechn
48:0B:B2:E0/28	MFOXtechnolo
48:0E:EC	TpLinkTechno
48:12:58	HuaweiTechno
48:12:8F	HuaweiTechno
48:18:42	WinaasEquipm
48:1F:2D	JieShiLianIn
48:1F:66	ChinaMobileG
48:21:6C	ChinaMobileI
48:22:18	YipingfangNe
48:22:54	TPLink
48:25:F3	HuaweiDevice
48:26:4C	BSHElectrica
48:27:C5	HuaweiTechno
48:28:2F	zte
48:29:D6	OppoMobileTe
48:2C:A0	XiaomiCommun
48:2C:D0	HuaweiTechno
48:2F:D7	HuaweiTechno
48:31:DB	HuaweiDevice
48:33:DD	ZennioAvance
48:35:2E	WolckNetwork
48:35:43	OppoMobileTe
48:35:84	HuaweiDevice
48:38:71	HuaweiDevice
48:3C:0C	HuaweiTechno
48:3E:5E	SernetTechno
48:3F:E9	HuaweiTechno
48:43:5A	HuaweiTechno
48:46:FB	HuaweiTechno
48:47:4B	HuaweiDevice
48:49:82	HuaweiDevice
48:49:96	HuaweiDevice
48:4C:29	HuaweiTechno
48:4C:86	HuaweiDevice
48:54:15	NetRulesTecn
48:55:5E	SkyworthDigi
48:57:02	HuaweiTechno
48:59:A4	zte
48:5B:39	ASUSTekCOMPU
48:5D:ED	SichuanTiany
48:5E:0E:00/28	CDElectronic
48:5E:0E:20/28	ShouchuangMi
48:5E:0E:30/28	AnyconElectr
48:5E:0E:60/28	SernetTechno
48:5E:0E:70/28	B&Aautomatio
48:5F:08	TpLinkTechno
48:5F:DF	zte
48:62:76	HuaweiTechno
48:63:45	HuaweiDevice
48:65:EE:60/28	sunflowertec
48:65:EE:A0/28	InporcloudCo
48:6E:70	ZhejiangTmal
48:70:6F	HuaweiTechno
48:74:12	OnePlusTechn
48:77:06	NXPSemicondu
48:77:BD	OppoMobileTe
48:7A:DA	H3CTechnolog
48:7B:6B	HuaweiTechno
48:7D:2E	TpLinkTechno
48:83:B4	OppoMobileTe
48:87:2D	ShenZhenDaXi
48:87:59	XiaomiCommun
48:87:64	vivoMobileCo
48:87:B8	TCLKingElect
48:88:99	SuperElectro
48:88:CA	MotorolaMobi
48:8A:E8	vivoMobileCo
48:8C:63	HuaweiDevice
48:8E:EF	HuaweiTechno
48:8F:4C	trolinkTechn
48:91:F6	Reachsoftwar
48:95:07	OppoMobileTe
48:96:D9	zte
48:98:CA	SichuanAILin
48:9A:5B	iCommSemicon
48:9B:E0	RealmeChongq
48:A2:2D	HuaxuchangTe
48:A2:B8	VisionZenith
48:A3:80	GioneeCommun
48:A4:8C	ZenchantElec
48:A5:16	HuaweiDevice
48:A7:3C	Sichuantiany
48:A7:4E	zte
48:AD:08	HuaweiTechno
48:B2:5D	HuaweiTechno
48:BC:0E	SichuanAILin
48:BD:4A	HuaweiTechno
48:BD:A7	HonorDevice
48:C1:EE	HonorDevice
48:C3:5A	LenovoCo
48:C3:81	TPLink
48:C4:61	OppoMobileTe
48:CD:D3	HuaweiTechno
48:CF:A9	HuaweiTechno
48:D5:39	HuaweiTechno
48:D6:82	zte
48:D8:45	MainuokeElec
48:D8:75	ChinaTransIn
48:DA:35:50/28	keshengtecom
48:DA:35:60/28	SipeedTechno
48:DA:35:80/28	QianhongTech
48:DA:35:C0/28	GuangzhouXin
48:DB:50	HuaweiTechno
48:DC:2D	HuaweiTechno
48:DC:9D	GrandprintTe
48:DD:9D	ItelMobile
48:DF:1C	NECFibreOpti
48:E1:E9	MerossTechno
48:E6:63:00/28	HuaqianBeiji
48:E6:63:20/28	JingdongQian
48:E6:63:60/28	HuabaoNewEne
48:E6:63:70/28	EarweissTech
48:E6:63:80/28	PeichengTech
48:E6:63:C0/28	CunyinChengq
48:E6:C6:00/28	OumeihuaTech
48:E6:C6:40/28	ZKTechnology
48:EA:63	ZhejiangUniv
48:EB:65	HenanKunLunT
48:EE:0C	DLinkInterna
48:EE:86	UTStarcom
48:EF:61	HuaweiDevice
48:F0:27	newifi
48:F3:F3	BaiduOnlineN
48:F7:BC	HuaweiTechno
48:F8:DB	HuaweiTechno
48:F8:FF	KtElectronic
48:FC:07	HuaweiDevice
48:FD:8E	HuaweiTechno
48:FD:A3	XiaomiCommun
4A:68:8D	TCLNewTechno
4A:C0:3F	HikstorageTe
4A:E0:3F	Superxoncomm
4C:02:20	XiaomiCommun
4C:09:B4	zte
4C:0D:EE	JabilCircuit
4C:10:D5	TpLinkTechno
4C:11:54	MobiwireMobi
4C:11:BF	ZhejiangDahu
4C:14:A3	TCLTechnolyE
4C:16:94	sibituoTechn
4C:16:F1	zte
4C:18:9A	OppoMobileTe
4C:1A:3D	OppoMobileTe
4C:1F:86	HikvisionDig
4C:1F:CC	HuaweiTechno
4C:21:13	NokiaShangha
4C:22:C9	zte
4C:24:CE	SichuanAILin
4C:2B:3B	HuaweiDevice
4C:2C:80	SkywayTechno
4C:2C:83	ZhejiangKaNo
4C:2E:FE	ComnectTechn
4C:2F:D7	HuaweiDevice
4C:31:2D	SichuanAILin
4C:45:76	ChinaMobileI
4C:46:D1	GuangzhouVSo
4C:48:DA	AutelanTechn
4C:49:29	TCLKingElect
4C:49:4F	zte
4C:49:E3	XiaomiCommun
4C:4B:F9:10/28	Jiangsuacrel
4C:4B:F9:20/28	HommProTechn
4C:4B:F9:40/28	dingshengtec
4C:4B:F9:60/28	ShandongLink
4C:4B:F9:90/28	Tecnoplus
4C:4B:F9:E0/28	AutoAiTechno
4C:4C:D8	zte
4C:4D:66	NanjingJiaha
4C:4F:EE	OnePlusTechn
4C:50:77	HuaweiDevice
4C:50:F1	OppoMobileTe
4C:54:99	HuaweiTechno
4C:5C:DF	ItelMobile
4C:60:DE	Netgear
4C:61:7E	HuaweiDevice
4C:62:7B	SmartCowAITe
4C:62:DF	HikvisionDig
4C:63:71	XiaomiCommun
4C:63:AD	HuaweiDevice
4C:64:60	ItelMobile
4C:64:D9	LeawinGroup
4C:65:A8:10/28	BluehaloInte
4C:65:A8:70/28	MoreQuickNet
4C:65:A8:90/28	LisaierTroni
4C:65:A8:A0/28	SuzhouEmbedd
4C:65:A8:D0/28	QingpingTech
4C:6C:13	IoTSolucoesT
4C:6F:9C	OppoMobileTe
4C:72:74	ShenzhenshiX
4C:74:A7:00/28	TimekettleTe
4C:74:A7:10/28	HollylandTec
4C:74:A7:60/28	ABBLVInstall
4C:74:A7:90/28	SuzhouXiongL
4C:77:66	MercuryCommu
4C:80:BA	TianyuInform
4C:88:9E	HuaweiDevice
4C:8B:EF	HuaweiTechno
4C:8D:53	HuaweiTechno
4C:8E:19	XiaomiCommun
4C:91:57	FujianLANDIC
4C:91:7A:00/28	DangsScience
4C:91:7A:10/28	InsterTecnol
4C:91:7A:90/28	HangtuTechno
4C:91:7A:C0/28	AlibabaSoftw
4C:91:7A:D0/28	bankledgerTe
4C:92:D2	OppoMobileTe
4C:93:A6:20/28	DiehlControl
4C:93:A6:30/28	Commsignia
4C:93:A6:60/28	ShandongSent
4C:93:A6:C0/28	Maiwecommuni
4C:99:92	vivoMobileCo
4C:99:E8	ZhejiangDahu
4C:A0:D4	TelinkSemico
4C:A3:8F	trolinkTechn
4C:A3:A7	TecnoMobile
4C:AA:16	AzureWaveTec
4C:AB:FC	zte
4C:AC:0A	zte
4C:AE:13	HuaweiTechno
4C:AE:31	ShengHaiElec
4C:AE:EC	Guangzhoulim
4C:B0:08	GwelltimesTe
4C:B0:87	HuaweiTechno
4C:B0:E8	RongZhixingh
4C:B1:6C	HuaweiTechno
4C:B7:E0	MercuryCommu
4C:B8:B5	YOUHUATechno
4C:BB:6F	Infinixmobil
4C:BC:42	HangshengEle
4C:BC:98:80/28	ShanlingDigi
4C:BC:98:A0/28	CogitationTe
4C:BC:98:D0/28	ElinkTechnol
4C:BD:8F	HikvisionDig
4C:C0:0A	vivoMobileCo
4C:C0:96	SuperElectro
4C:C4:52	ShangHaiTydE
4C:C6:4C	XiaomiMobile
4C:C6:81	AisatElectro
4C:CA:95	HuaweiDevice
4C:CB:F5	zte
4C:D0:CB	HuaweiTechno
4C:D0:DD	HuaweiTechno
4C:D1:A1	HuaweiTechno
4C:D6:29	HuaweiTechno
4C:D7:C8	GuangzhouVSo
4C:D9:C4	MagnetiMarel
4C:DE:48	HuaweiDevice
4C:E0:DB	XiaomiCommun
4C:E1:73:00/28	SutongwangEB
4C:E1:73:20/28	LenovoDataCe
4C:E1:73:80/28	NanjingTongk
4C:E1:73:90/28	EvolutionDyn
4C:E1:73:B0/28	EhongTechnol
4C:E1:9E	TecnoMobile
4C:E7:05	SiemensIndus
4C:EA:41:20/28	ATCTechnolog
4C:EA:41:B0/28	HortworkTech
4C:EA:41:D0/28	JiangsuTSDEl
4C:EA:41:E0/28	AztechGroupD
4C:EA:AE	OppoMobileTe
4C:ED:FB	ASUSTekCOMPU
4C:EF:56	SundrayTechn
4C:F2:02	XiaomiCommun
4C:F4:75	HuaweiDevice
4C:F5:5B	HuaweiTechno
4C:F5:DC	HikvisionDig
4C:F9:5D	HuaweiTechno
4C:FA:9A	QuanxingTech
4C:FB:45	HuaweiTechno
4C:FC:22	HiTechContro
50:00:8C	HongKongTele
50:01:6B	HuaweiTechno
50:01:D9	HuaweiTechno
50:02:38	NokiaShangha
50:04:B8	HuaweiTechno
50:05:6E	OppoMobileTe
50:0B:23	HuaweiTechno
50:0B:26	HuaweiTechno
50:0B:32	FoxdaTechnol
50:0B:91:50/28	jiangsuzhong
50:0B:91:70/28	XinfaElectro
50:0B:91:D0/28	LuckySonics
50:0B:91:E0/28	zhongjuFiber
50:0F:F5	TendaTechnol
50:13:1D	MotorolaMobi
50:13:95	SichuanAILin
50:14:C1	HuaweiTechno
50:16:F4	MotorolaMobi
50:1D:93	HuaweiTechno
50:21:EC	HuaweiDevice
50:28:73	HuaweiDevice
50:29:4D	NanjingIotSe
50:29:7B	ChinaMobileG
50:29:F5	OppoMobileTe
50:2B:73	TendaTechnol
50:2F:54	CigShanghai
50:2F:BB	MotorolaMobi
50:33:F0	YichenTechno
50:3A:0F	ALLWinner
50:3A:A0	MercuryCommu
50:3C:C4	LenovoMobile
50:3C:CA	TecnoMobile
50:3C:EA	OppoMobileTe
50:3D:7F	NokiaShangha
50:3D:C6	XiaomiCommun
50:3D:D1	TPLink
50:3D:EB	ZhejiangTmal
50:3E:AA	TpLinkTechno
50:3F:50	HuaweiDevice
50:41:72	HuaweiTechno
50:42:89	zte
50:46:4A	HuaweiTechno
50:46:5D	ASUSTekCOMPU
50:48:77	HonorDevice
50:48:EB	Haihejinshen
50:4A:6E	Netgear
50:4B:9E	HuaweiDevice
50:4F:3B	XiaomiMobile
50:50:CE	DianyixiaCom
50:52:D2	TelinTechnol
50:54:7B	NanjingQinhe
50:55:8D	ChinaMobileI
50:58:6F	HuaweiDevice
50:58:B0	HunanGreatwa
50:5A:C6	SuperTelecom
50:5B:1D	CDataTechnol
50:5D:7A	zte
50:5D:AC	HuaweiTechno
50:5E:24	zte
50:62:55:20/28	ChuangMoElec
